0	archaeological	expedition																																																													
0	anyone	anybody																																																													
0	capitalize	capitalise																																																													
0	robbing	robber																																																													
0	introvert	impulsive																																																													
0	sequitur	sensical	descript	sequiturs																																																											
0	puffy	chin																																																													
0	delicto	flagrante																																																													
0	indie	independent																																																													
0	rat	snake																																																													
0	stupid	inane	idiotic																																																												
0	knocked	kicked																																																													
0	//blog	com/locoformovies																																																													
0	advises	defends	humiliates	instructs																																																											
0	recall	remember																																																													
0	outspoken	sexpot	protégé	adonis	antoine																																																										
0	needy	resentful																																																													
0	disillusioned	infatuated	smitten																																																												
0	wood	forest																																																													
0	comment	review																																																													
0	reminds	reminded																																																													
0	courted	accosted	groped																																																												
0	learns	discovers	realizes																																																												
0	relying	reliant																																																													
0	elena	marian																																																													
0	flirt	flirting																																																													
0	mandarin	english	cantonese																																																												
0	shovel	headphone																																																													
0	illegally	invades	confederate																																																												
0	persuades	scold																																																													
0	unoriginal	incoherent	redundant	absurd	banal	incomprehensible	nonsensical	convoluted																																																							
0	regalia	stripe	turban	pierced																																																											
0	katherine	reuben																																																													
0	garish	gaudy																																																													
0	wyman	montgomery																																																													
0	evocation	gallantry																																																													
0	harshness	machination																																																													
0	fav	faves																																																													
0	intends	decides	chooses																																																												
0	boiled	edged																																																													
0	infiltrate	overthrow																																																													
0	conformist	judgmental																																																													
0	cleverness	ingenuity																																																													
0	portly	tormenting																																																													
0	devoured	outwitted																																																													
0	splashing	billowing																																																													
0	marvellously	punchy																																																													
0	realize	realise																																																													
0	punjab	normandy	moroccan																																																												
0	pipe	fence																																																													
0	roughly	approximately																																																													
0	crate	trunk																																																													
0	alright	okay	ok																																																												
0	contrived	muddled	disjointed	predictable	convoluted	confusing																																																									
0	broadcast	airing	pbs																																																												
0	12th	10th																																																													
0	defends	evades																																																													
0	forehead	shovel	pillow																																																												
0	unctuous	gawky																																																													
0	candelabra	furnishing																																																													
0	lars	trier																																																													
0	drooping	pumpkin																																																													
0	buries	summons																																																													
0	mercurial	feckless	duplicitous																																																												
0	ideology	bigotry																																																													
0	week	year	month																																																												
0	convoy	caravan	ambush	barrack	territorial	panzer	downed	swarming																																																							
0	clara	curtis																																																													
0	splattering	splattered																																																													
0	unbeknownst	unbeknown																																																													
0	sponsored	ruled																																																													
0	almeida	lorca	fille	facto	corsia																																																										
0	abducted	murdered	kidnapped																																																												
0	accomplish	achieve																																																													
0	widower	widow																																																													
0	caravan	tent																																																													
0	unfeeling	brutish	devious																																																												
0	hammed	hamming																																																													
0	annoyed	irritated																																																													
0	med	counselor																																																													
0	perch	luggage																																																													
0	bearded	strapping																																																													
0	wink	nudge																																																													
0	sleepwalk	sleepwalks																																																													
0	hum'n	'shiver																																																													
0	ratchet	build																																																													
0	intertwining	interweaving																																																													
0	coupon	fee																																																													
0	subdued	restrained																																																													
0	hayseed	androgynous																																																													
0	21st	17th	22nd	eighteenth	15th	19th	18th	twentieth	23rd	nineteenth	20th																																																				
0	breasted	shirted																																																													
0	screwed	messed																																																													
0	continental	postwar																																																													
0	platinum	bombshell																																																													
0	amputated	slicing	unconscious	bloodied																																																											
0	sofa	couch																																																													
0	brash	morose																																																													
0	niro	cul	vivre																																																												
0	warlock	landowner																																																													
0	bureaucracy	taxation																																																													
0	intertwining	interwoven																																																													
0	pleads	pleading																																																													
0	butler	housekeeper																																																													
0	repression	heroism	alienation																																																												
0	jaffar	vizier																																																													
0	mentioned	stated																																																													
0	screwing	hooking																																																													
0	sandwich	soda																																																													
0	unwitting	hitman	acrobat	lothario																																																											
0	proposes	convinces	persuades	confesses	flees																																																										
0	mackenzie	industrialist	seductress																																																												
0	ridge	crest	amazonian	bustling																																																											
0	fx	effect																																																													
0	regain	restore																																																													
0	budapest	yemen																																																													
0	hedonistic	bourgeois																																																													
0	verite	verité																																																													
0	toting	unloads																																																													
0	mcmurty	hypnotist																																																													
0	unforced	whimsy																																																													
0	patchy	uneven	stagy																																																												
0	agonizing	excruciating																																																													
0	transmitter	appliance																																																													
0	burly	ladies'																																																													
0	intrusion	depravity																																																													
0	couleur	libre																																																													
0	wagon	subway	highway																																																												
0	assertive	forceful																																																													
0	casca	cassius																																																													
0	''	``																																																													
0	illegitimate	unborn	orphaned																																																												
0	diplomat	cantankerous	vindictive	conman	womanizing																																																										
0	barrister	doting	reclusive	solicitor																																																											
1	melodic	tuneful																																																													
0	toting	wielding																																																													
0	thousand	hundred																																																													
0	slowest	stupidest																																																													
0	racial	racism																																																													
0	smuggle	infiltrate	bribe																																																												
0	refinery	cargo																																																													
0	monster	creature																																																													
0	bumped	auctioned																																																													
0	checkpoint	airfield	radiator	bayou																																																											
0	raah	waah																																																													
0	ship	plane																																																													
0	intertwine	intersect																																																													
0	betty	susan																																																													
0	sly	wry																																																													
0	abductee	boyce																																																													
1	splendour	blending																																																													
0	smuggling	manned	convoy	piloting																																																											
0	renting	buying																																																													
0	bestia	de																																																													
0	dv	digital	16mm																																																												
0	sickens	saddens																																																													
0	sandal	sorcery																																																													
0	apache	tribesman																																																													
0	wont	won't																																																													
0	focusing	concentrating																																																													
0	colonialism	conformity	decadence																																																												
0	suffice	needless																																																													
0	schoolmate	coworkers																																																													
0	sarcophagus	ridge	caravan	paddle	storming	glencairn																																																									
0	stabbed	electrocuted																																																													
0	nina	susan																																																													
0	elder	eldest																																																													
0	holed	souped																																																													
0	chased	eaten	slaughtered																																																												
0	sort	kind																																																													
0	horror/sci	fantasy/sci																																																													
0	donne	delle																																																													
0	among	amongst																																																													
0	water	fish																																																													
0	gritted	clenched																																																													
0	empowered	enslaved																																																													
0	repression	motherhood	activism																																																												
0	forehead	mink	armour	drooping	chandelier	bandage	visor																																																								
0	crumbling	tenement																																																													
0	behaviour	behavior																																																													
0	gung	ho	hum	kal																																																											
0	carriage	hearse																																																													
0	ransacking	downstream	harvesting																																																												
0	speeded	sped																																																													
0	townsfolk	villager																																																													
0	chauffeur	dowager	seamstress																																																												
0	impotent	impulsive																																																													
0	reptile	humanoid																																																													
0	vegetable	bracelet	cone																																																												
0	dunking	flapping																																																													
0	billion	million																																																													
0	penniless	dowager	rosa																																																												
0	billionaire	stockbroker																																																													
0	elegance	artifice																																																													
0	nuff	'nuff																																																													
1	10	ten																																																													
0	talky	wordy	melodramatic																																																												
0	eis	dem	frühling	auf																																																											
0	pitiful	pathetic																																																													
0	dowager	spinsterish																																																													
0	harshness	dissolution	disintegration	deterioration																																																											
0	stabbings	decapitation																																																													
0	crucifix	chomp																																																													
0	iglesia	la																																																													
0	tenement	shantytown																																																													
0	announces	confesses																																																													
0	preserve	retain																																																													
0	overcoat	umbrella	sweaty																																																												
0	tumbling	crawling																																																													
0	submits	spurns																																																													
0	flighty	mischievous																																																													
0	german	russian																																																													
0	bicycle	misquamacas																																																													
0	blackmailing	defends																																																													
0	wall	curtain	ceiling																																																												
0	$50	$60																																																													
0	misfortune	displeasure																																																													
0	florist	dowager	kleptomaniac	banker																																																											
0	30pm	o'clock																																																													
0	tarmac	landing	highway																																																												
0	unbelievable	illogical	ridiculous	absurd	implausible	unrealistic																																																									
0	jeep	courthouse																																																													
0	ann	hubby	marie																																																												
0	someone	somebody																																																													
0	cargo	cadaver																																																													
0	interpersonal	familial																																																													
0	discrimination	inequality																																																													
0	déjà	deja																																																													
0	corruption	capitalism																																																													
0	bolivian	overseeing																																																													
0	stained	splashed	soaked	dripping																																																											
0	crude	tasteless																																																													
0	boardwalk	stove																																																													
0	uninspired	insipid																																																													
0	shovel	scalpel																																																													
0	'n	'n'	n'																																																												
0	lrb	rrb	emilie																																																												
0	cinematography	costuming	camerawork																																																												
0	fireball	gunfire																																																													
0	convoy	invading																																																													
0	banker	bookie																																																													
0	corpulent	errant																																																													
0	intolerance	homophobia																																																													
0	chandelier	leaking	spear	dart																																																											
0	laboratory	lair	lab																																																												
0	tv	television	hbo	pbs																																																											
0	escaping	fleeing																																																													
0	sleazebag	womanizing																																																													
0	pessimism	alienation	depravity																																																												
0	outskirt	ozarks																																																													
0	seems	seemed																																																													
0	bobbing	crawling																																																													
0	woos	sanatorium																																																													
0	superhuman	telekinetic																																																													
0	marquis	sade																																																													
0	$15	$35																																																													
0	adoptive	foster																																																													
0	absorption	centeredness																																																													
0	alligator	octopus																																																													
0	slasher	horror																																																													
0	absorbing	enthralling	engrossing																																																												
0	xvi	xi	xv																																																												
0	chillingly		frighteningly																																																												
0	adulterous	extramarital																																																													
0	loy	dunne																																																													
0	whiny	obnoxious																																																													
0	www	nixflix																																																													
0	abducted	jailed	imprisoned																																																												
0	wiest	constance																																																													
-1	unexciting	lacklustre																																																													
0	zooming	zoom																																																													
0	slaughtering	terrorizing																																																													
0	treno	maledetto																																																													
0	freshman	grad	prep	graduate																																																											
0	inherits	recluse	abducts	reconnects																																																											
0	reckoned	trifled																																																													
0	petulant	neurotic																																																													
0	dismembered	pierced																																																													
0	amazonian	amazonia																																																													
0	transforming	transforms																																																													
0	owner	manager																																																													
0	canada	italy	spain																																																												
0	businesswoman	nymphomaniac	courting																																																												
0	deserted	nearby																																																													
0	sloan	handler	paco																																																												
0	classified	classed	categorized																																																												
0	scruffy	gaunt																																																													
0	torching	folding																																																													
0	prepares	pleads																																																													
0	experimentation	drunkenness	criminality	unemployment																																																											
0	existent	sensical																																																													
0	beijing	louisiana																																																													
0	townspeople	poacher																																																													
0	persuades	impregnate																																																													
0	needling	bedchamber																																																													
0	angelique	stroked																																																													
0	mie	dillo																																																													
0	mix	blend																																																													
0	europe	china	india	greece																																																											
0	trader	pickpocket	hitman	florist	gambler	hypnotist																																																									
0	cuff	strap																																																													
0	harlem	warsaw																																																													
0	slammer	sarcophagus	fort																																																												
0	lodge	hideout																																																													
0	violent	brutal																																																													
0	gray	grey																																																													
0	katherine	agrippina	nathan																																																												
0	protégé	ilona	bossy	winsome																																																											
0	helicopter	plane																																																													
0	unbridled	overheated																																																													
0	pond	hearse																																																													
0	dink	bix																																																													
0	briefcase	suitcase																																																													
0	grocer	barmaid																																																													
0	livia	confidant																																																													
0	ballerina	temperamental																																																													
0	freshman	school	junior																																																												
0	travelling	traveling																																																													
0	bottomless	chandelier																																																													
0	downed	patrol																																																													
0	grope	seita	setsuko																																																												
0	cbs	abc	pbs																																																												
0	conspire	unite																																																													
0	derives	stemming																																																													
0	fled	toured																																																													
0	glass	stained	red																																																												
0	midst	throe																																																													
0	elena	ronnie																																																													
0	giant	lizard	spider																																																												
0	atf	dea																																																													
0	boston	louisiana	chicago																																																												
0	righteous	absorbed																																																													
0	www	residenthazard																																																													
0	protected	overrun	harassed																																																												
0	embroiled	entangled																																																													
0	hampered	complimented																																																													
0	carly	sam																																																													
0	robe	cloak																																																													
0	remnant	outskirt	denizen																																																												
0	trenchcoat	strapping	plaid	burqa	pierced																																																										
0	ddr	coronation																																																													
0	stepfather	silvio	ashraf																																																												
0	disarmingly	aloof																																																													
0	introverted	idealistic																																																													
0	grandpa	fiancée																																																													
0	newsreel	archival																																																													
0	timid	cranky																																																													
0	plunging	headfirst																																																													
0	we'll	they'll																																																													
0	melancholic	dreamy																																																													
0	persuades	ply																																																													
0	desolate	wintry	snowy																																																												
0	commandeers	busboy	mortician																																																												
0	repression	patriotism																																																													
0	balloon	saucer	carpet																																																												
0	spooky	creepy																																																													
0	england	scotland																																																													
0	steely	chortling	devilish																																																												
0	commended	congratulated																																																													
0	broom	spear																																																													
0	closeted	rebellious																																																													
0	wearing	wear																																																													
0	afghanistan	poland																																																													
0	ailing	corpulent	inheriting	mistreats																																																											
0	dowager	courting	pert																																																												
0	lured	tricked	duped																																																												
0	dehydration	torching																																																													
0	sensuousness	metaphysics	alienation																																																												
0	jinks	octane																																																													
0	shootout	gunfight																																																													
0	chieftain	brutish	sleazeball																																																												
0	grasshopper	shard																																																													
0	holt	ahmad																																																													
0	photography	editing	lighting																																																												
0	verve	finesse																																																													
0	extremist	islamic	fundamentalist																																																												
0	vicious	bloodthirsty																																																													
0	deepening	naivety	disintegrating	impotence																																																											
0	havilland	loups	día																																																												
0	clearing	caravan																																																													
0	disintegrating	symbolising																																																													
0	abusing	bedding	abducts	raping																																																											
0	unintelligible	stilted																																																													
0	pouring	sliding	crawling																																																												
0	iconoclastic	feral																																																													
0	arizona	california																																																													
0	whereupon	invades																																																													
0	freeway	swarming	sliding																																																												
0	collusion	clashing																																																													
0	amazes	annoys																																																													
0	abducted	detained																																																													
0	informative	insightful																																																													
0	leaden	overwrought																																																													
0	professes	spurns																																																													
0	fleet	fabled																																																													
0	baffled	disgusted	puzzled																																																												
0	coastal	backwater																																																													
0	booker	rvd																																																													
0	twentieth	21th																																																													
0	premiere	premier																																																													
0	machete	knife																																																													
0	palm	stump																																																													
0	anna	helen																																																													
0	widescreen	anamorphic																																																													
0	celie	protégé																																																													
0	williamsburg	suburb	slum	vienna	louisiana	outskirt	warsaw																																																								
0	sofa	balcony	porch																																																												
0	resurrects	retrieves																																																													
0	moscow	siberia																																																													
0	blaxploitation	sexploitation																																																													
0	stove	headlight																																																													
0	stung	impregnated																																																													
0	watercolor	anomie	existentialism																																																												
0	defends	bannister	jaffar																																																												
-1	perversion	frigidity																																																													
0	aloof	appealingly																																																													
0	hampered	hindered	underscored																																																												
0	penetrating	machismo																																																													
0	seldom	rarely																																																													
0	burundi	lin	normandy	looted																																																											
0	waif	gaunt																																																													
0	confidante	matriarch	patriarch																																																												
0	confidante	mcmurray	protégé																																																												
0	jazzy	bouncy																																																													
0	tonight	yesterday																																																													
0	feather	robe																																																													
0	manipulative	hateful																																																													
0	understated	nuanced																																																													
0	plunging	venturing																																																													
0	tumult	mib																																																													
0	bicycle	horseback																																																													
0	battle	fight																																																													
0	parasol	rustle																																																													
0	spooky'n	'shiver	'shuddery																																																												
0	locarno	cannes																																																													
0	communist	soviet																																																													
0	phillipines	warsaw																																																													
0	chubby	studly																																																													
0	louisa	lionel																																																													
0	locate	retrieve																																																													
0	launcher	vending																																																													
0	i´ve	i`ve	ive																																																												
0	recognizes	resents																																																													
0	closing	opening																																																													
0	nauseam	nauseum																																																													
0	leukemia	simón																																																													
0	transform	morph																																																													
0	flirt	sympathises																																																													
0	uptight	snobbish																																																													
0	$40	$10																																																													
0	insecure	impulsive																																																													
0	carly	derek																																																													
0	dive	plunge																																																													
0	sassy	midge																																																													
0	twitching	scarf	licking																																																												
0	katherine	madeline																																																													
0	soccer	football																																																													
0	deviously	brutish																																																													
0	artificiality	strangeness																																																													
0	panoramic	palette																																																													
0	township	outskirt																																																													
0	avenges	injures																																																													
0	slope	trampoline																																																													
0	pocus	hocus																																																													
0	clad	scantily	burqa																																																												
0	beverly	defends																																																													
0	confides	confesses																																																													
0	sock	shirt	pant																																																												
0	magnifying	pane																																																													
0	peopled	flanked																																																													
0	cgi	cg																																																													
0	cassette	cd																																																													
0	color	colour																																																													
0	adaption	adaptation																																																													
0	detracts	detracted																																																													
0	1sound	ratio																																																													
0	rescued	abducted																																																													
0	detracts	detract																																																													
0	rees	yardley																																																													
0	semitic	semite																																																													
0	boozy	womanizing																																																													
0	infatuation	flirtation																																																													
0	widowed	deceased																																																													
0	attach	enable																																																													
0	sardonic	wry																																																													
0	accusing	accuses																																																													
0	satanist	hooded																																																													
0	evocative	colourful	colorful																																																												
0	filmic	cinematographic																																																													
0	bracelet	hoof																																																													
0	exploitation	horror																																																													
0	sunglass	baggy																																																													
0	traitorous	alfred																																																													
0	massacred	slaughtered																																																													
0	possessive	flighty	domineering	resentful																																																											
0	overacted	overdone																																																													
0	spoof	parody																																																													
0	heiress	archaeologist	inventor																																																												
0	retrieve	aspen	evacuate																																																												
0	explain	understand																																																													
0	shouting	yelling																																																													
0	resonant	droll																																																													
0	tycoon	broker	gambler	mortician																																																											
0	sexier	scarier																																																													
0	yearning	longing																																																													
0	psychoanalyst	paramour																																																													
0	hedonistic	bohemian																																																													
0	propose	persuade	defer																																																												
0	sosuke	rambunctious																																																													
0	volcanic	aquaboy																																																													
0	interspersed	intercut																																																													
0	several	numerous																																																													
0	counsel	tyrannical																																																													
0	hut	tenement																																																													
0	racist	sexist																																																													
0	slinking	parading																																																													
0	jumpy	choppy																																																													
0	beleaguered	sculptor																																																													
0	antwone	katherine																																																													
0	tension	suspense																																																													
0	trainer	comrade	teammate																																																												
0	dorothy	susan																																																													
0	cannibalistic	bloodthirsty																																																													
0	pursue	suppress																																																													
0	protégée	boyhood	yamashita																																																												
0	indulgently	deprecating																																																													
0	spine	shiver																																																													
0	malaise	folly																																																													
0	opportunist	outspoken																																																													
0	mansion	castle																																																													
0	philandering	jen	lori																																																												
0	antarctica	alaska																																																													
0	resurrect	revive																																																													
0	australia	italy																																																													
0	unstoppable	indestructible																																																													
0	fi/action	fi/horror																																																													
0	crap	rubbish																																																													
0	lin	perpetrating																																																													
0	commitment	devotion																																																													
0	linda	julie	katherine																																																												
0	brink	verge																																																													
0	meant	supposed																																																													
0	positive	negative	favorable																																																												
0	marta	kale																																																													
0	flirty	cutie																																																													
-1	unfunniest	sickest																																																													
0	mousy	hypochondriac																																																													
0	deluise	dom																																																													
0	washy	wishy																																																													
0	paranoia	alienation																																																													
0	assortment	array																																																													
0	confess	admit																																																													
1	7/10rated																																																														
0	creepier	scarier																																																													
0	hitman	cattleman																																																													
0	synthesizer	synthesized																																																													
0	hotheaded	befriended	hitman	recruited	enlisted																																																										
0	almeida	sica	vivre	bont																																																											
0	cohesion	consistency																																																													
0	continental	architecture																																																													
0	harshness	futility	decay																																																												
0	unengaging	inconsequential																																																													
0	vous	chez																																																													
0	pathos	poignancy																																																													
0	caretaker	landlord																																																													
0	noël	bruneau																																																													
0	widowed	mulatto																																																													
0	libby	heflin																																																													
0	downstairs	upstairs																																																													
0	two	three																																																													
0	2%	7%																																																													
0	pitted	pitting																																																													
0	mayhem	carnage																																																													
0	obliged	compelled																																																													
0	gliding	swirling																																																													
0	creepiest	cleverest																																																													
0	remnant	imperial	coalition	infiltration																																																											
0	inspector	officer																																																													
0	codger	coot																																																													
0	crashed	landed																																																													
0	billowing	liquid																																																													
0	lustful	effete																																																													
0	dowager	medico	milquetoast																																																												
0	womenfolk	vastness																																																													
0	goatee	vest																																																													
0	regalia	garb	attire																																																												
0	threatens	succumbs																																																													
0	director	writer	producer																																																												
0	neighboring	fleeing																																																													
0	scripting	scriptwriting																																																													
0	repetitive	redundant																																																													
0	spoiler	spoilers																																																													
0	childish	silly	corny	lame																																																											
0	goatee	bushy																																																													
0	poked	poking																																																													
0	perversion	deviant																																																													
0	candelabra	silhouetted																																																													
0	beau	fiancé	husband	boyfriend																																																											
0	would've	could've																																																													
0	helmet	sunglass																																																													
0	cockpit	barn																																																													
0	arctic	enclosed																																																													
0	informant	pursues																																																													
0	fulfill	suppress																																																													
0	produced	directed																																																													
0	girl	woman																																																													
0	excruciatingly	uninvolving	dreadfully																																																												
0	betrayal	jealousy																																																													
0	fascinated	intrigued	disgusted																																																												
0	clumsy	stilted																																																													
0	dowager	munro																																																													
0	accountant	trucker																																																													
0	mist	rustle																																																													
0	laroche	gérald																																																													
0	uncompromising	unsentimental																																																													
0	merchant	confederate																																																													
0	outdoor	indoor																																																													
0	humourless	desultory																																																													
0	main	central																																																													
0	cable	channel																																																													
0	paganism	xenophobia																																																													
0	cancelled	canceled																																																													
0	wrist	toenail																																																													
0	rudely	verbally																																																													
0	pellet	crucifix																																																													
0	cetera	al																																																													
0	drenched	soaked																																																													
0	biologist	truant	linnet	romanced																																																											
0	remnant	formation																																																													
0	housekeeper	countess	gardener																																																												
0	abducted	contacted																																																													
0	willful	hedonistic																																																													
0	nosed	boiled																																																													
0	costar	protégé																																																													
0	keach	jilted	katherine	veterinarian																																																											
0	uninvited	bracelet																																																													
0	fx	f/x																																																													
0	mcallister	dowager																																																													
0	book	novel																																																													
0	pleased	saddened																																																													
0	katherine	allan																																																													
0	longs	yearns																																																													
0	cincinnati	vienna																																																													
0	strangles	caressing	masturbates																																																												
0	unforced	intoxicating																																																													
0	lingerie	lounging																																																													
0	barren	desolate																																																													
0	grieving	surrogate																																																													
0	lass	hunky																																																													
0	vow	persuades																																																													
0	connecticut	upstate																																																													
0	's/early	'60																																																													
0	repressive	islamic	totalitarian																																																												
0	chieftain	lecherous	womanizing																																																												
0	paulo	são																																																													
-1	messy	convoluted	mess																																																												
0	evocative	elegiac																																																													
0	jerking	jerker																																																													
0	brutish	singer/songwriter																																																													
0	subjugation	degradation																																																													
0	sidewalk	deck																																																													
0	japan	america	china																																																												
0	crude	vulgar	crass																																																												
0	nikki	katherine																																																													
0	costuming	costume																																																													
0	hedonist	dowager																																																													
0	crudup	hayek																																																													
0	dyspeptic	horst																																																													
0	telepathically	unbeknown	assist	persuades	threatens																																																										
0	harshness	prevailing																																																													
0	spirituality	alienation																																																													
0	suspenseful	tense																																																													
0	immensely	tremendously																																																													
-1	unbelievably	hideously																																																													
0	amc	bbc2																																																													
0	goona	wongo																																																													
0	bracelet	motor																																																													
0	hunchbacked	womanizing																																																													
0	embezzler	anthropologist																																																													
0	written	researched																																																													
0	cellar	barn																																																													
0	bodyguard	valet																																																													
0	tunnel	arctic	cavern																																																												
0	fx	sfx																																																													
0	sosuke	amudha																																																													
0	telepathic	telekinetic																																																													
0	defends	nicknamed	befriended																																																												
0	male	female																																																													
0	misdeed	livelihood																																																													
0	might	would																																																													
0	madrid	connecticut	florida	alaska																																																											
0	neck	arm	leg																																																												
0	veronica	katherine	yamashita	maurice																																																											
0	lamest	silliest																																																													
0	escorting	laborer	wealthiest	burmese	rancher	chieftain																																																									
0	mob	mafia																																																													
0	andrei	irascible																																																													
0	persecuted	harassed																																																													
0	relies	relied																																																													
0	hopelessness	fragility																																																													
0	horrified	shocked																																																													
0	stabbed	crushed																																																													
0	youngest	eldest																																																													
0	exploration	examination																																																													
0	excruciatingly	unbearably																																																													
0	forehead	knee																																																													
0	strewn	billowing																																																													
0	wasp	lizard																																																													
0	distracting	jarring																																																													
0	tightly	skillfully																																																													
0	shockingly	laughably																																																													
0	cadillac	racehorse																																																													
0	walking	wandering																																																													
0	provocative	enlightening																																																													
0	inspect	bribe																																																													
0	crafted	constructed																																																													
0	jody	carly																																																													
0	rural	coastal	northern																																																												
0	rehman	rahman	morricone																																																												
0	tinted	neon	colored																																																												
0	seeing	watching																																																													
0	leaded	besieged																																																													
0	melancholic	melancholy																																																													
0	coerces	protects	imprisons																																																												
0	itinerant	alpine																																																													
0	recessive	probing																																																													
0	jealous	distraught	resentful																																																												
0	gunned	tracked																																																													
0	underwear	panty																																																													
0	snooping	roams																																																													
0	surrealist	expressionistic																																																													
0	1900s	1800s																																																													
0	spandex	fur																																																													
0	slinky	chortling	oily																																																												
0	harshness	intricacy																																																													
0	kessler	kaurwaki																																																													
0	caravan	evacuation																																																													
0	zesty	textured																																																													
0	nobleman	newspaperman	carlo																																																												
0	economic	socio																																																													
0	iron	oversized																																																													
0	polyester	jumpsuit																																																													
0	amputated	outstretched																																																													
0	recruited	deported																																																													
0	discord	strife																																																													
0	perky	sassy																																																													
0	tinged	brimming																																																													
0	plunging	hurtling																																																													
0	outrun	summon																																																													
0	buries	betrays																																																													
0	pierre	paula																																																													
-1	unsettling	unnerving																																																													
0	comment	user	posted																																																												
0	limousine	adjacent																																																													
0	caravan	wheat																																																													
0	colonialism	monotheistic																																																													
0	busty	voluptuous																																																													
0	iglesia	lune	eloy																																																												
0	timid	ditsy	cocky																																																												
0	existentialism	austere																																																													
0	intimidated	repulsed	upstaged																																																												
0	savagely	summarily																																																													
0	libby	cindy																																																													
0	gaunt	muscular																																																													
0	parents'	newfound																																																													
0	industrial	installation																																																													
0	goon	hooded	gunman																																																												
0	pleads	arranges																																																													
0	advises	scolding	berates																																																												
0	irredeemably	unbelievably																																																													
0	embarks	embarking																																																													
0	defends	cherishes																																																													
0	pleads	boss'	yamashita																																																												
0	shack	ambulance	farmhouse																																																												
0	barbara	susan																																																													
0	supersonic	drilling																																																													
0	scuffle	pathogen																																																													
0	commanded	leaded	harassed																																																												
0	endangered	tribesman																																																													
0	madness	insanity																																																													
0	manservant	blackmailer																																																													
0	35mm	16mm																																																													
0	jumbo	mumbo																																																													
0	embodiment	personification																																																													
0	hat	shirt																																																													
0	stenographer	lookalike																																																													
0	tenement	soho																																																													
0	dvd	disc																																																													
0	armor	armour	crucifix																																																												
0	brio	druggy	hayek																																																												
0	expertly	flatly																																																													
0	interaction	interplay	byplay																																																												
1	elegance	vitality																																																													
0	abducted	blackmailed	impregnated	pressured																																																											
0	eroticism	unforced																																																													
0	impregnated	summoned																																																													
0	entrepreneur	chieftain	smalltime																																																												
0	melancholic	somber																																																													
0	orchestral	shuddery																																																													
0	feisty	plucky																																																													
-1	stupid	dumb																																																													
0	pieced	stitched																																																													
-1	cliché	cliche																																																													
0	poffysmoviemania	www																																																													
0	columbian	cartel																																																													
0	may	might																																																													
0	blinkered	despotic																																																													
0	confidante	madame																																																													
0	military	army																																																													
0	rio	janeiro																																																													
-1	neurotic	bitchy																																																													
0	cia	agent																																																													
0	horror/sci	action/sci																																																													
0	mowed	mow																																																													
0	arrogant	egotistical																																																													
0	wrongly	wrongfully																																																													
0	pathologist	larn																																																													
0	barrack	stockade																																																													
0	caravan	derelict	safari																																																												
0	insurgent	looted	peacekeeper																																																												
0	regiment	squadron																																																													
0	lake	desert																																																													
0	confidante	headmistress	gardener																																																												
0	katherine	diane																																																													
0	pipe	scissors																																																													
0	housekeeper	landlady																																																													
0	paratrooper	insurgent																																																													
0	escorted	impregnated																																																													
0	wily	cantankerous																																																													
0	boiling	stained																																																													
0	nbc	cbs																																																													
0	scene	sequence																																																													
0	governess	baron	sultan																																																												
-1	unimaginative	subpar	shoddy	atrocious	repulse	sloppy	disgusted	horrendous	uninspiring	dreadful	horrid	lame	unsupportable	unpleasant	horrible	unengaging	poor	wretched	abysmal	crappy	uninspired	dire	awful	laughable	amateurish	awkward	terrible	appalling	lousy	bad	uninteresting	overstated	underdramatized																														
-1	1/5	0/5	4/10	3/10	0/10	3/5	6/10	5/10	2/10	1/10	2/5																																																				
-1	infuriating	disappointed	abomination	doubtful	disappointing	forgivable	disturbing	ironic	scarce	shocking	baffling	frightening	tolerable	bearable	overreacting																																																
-1	swearing	excessive	gratuitous	nudity	vulgarity	dubious	sex	sacrilegious	mayhem	incest	sadism	visceral	sexual	copious	perversion	bloodshed	necrophilia	showgirls	abuse	gore	graphic	profanity	violence	explicit	homosexuality	drug	sexuality	lesbianism	simulated	cussing																																	
-1	pessimistic	provocative	'realistic'	confused	condescending	shame	bias	maudlin	uncomfortable	anger	fear	anguish	unhappiness	heartache	ashame	helplessness	desperation	insecurity	childish	earthy	unfocused	shocked	convoluted	frustration	cloying	exploitative	bored	lethargic	ponderous	sensationalism	disgust	stereotyping	confusion	sorrow	betrayal	ignorance	hate	grief	subdued	boredom	ashamed	pity	anxiety	overlong	boring	loneliness	bitterness	offended	sadness	despair	guilt	raunchy	hatred	dissapointed	moralizing								
-1	gross	cry		groaned	busting	zoned	inducing	churning	lashing	hysterically	freaked		uproariously	creeped	loud	crying	unintentionally	duking																																													
-1	terribly	exceedingly																																																													
-1	unlikeable	truism	dislikable	underdeveloped	doubtly	saccharine	sketched	pretentious	caricature	sadly	wordy	overly	drawback	bummer	crude	cutout	cardboard	flaw	inaccurate	colorless	unsympathetic	simplistic	sappy	preachy	snooze	inconceivable	undeveloped	unsubtle	unfortunately	gimmicky	vapid	loathsome	redundant	snoozer	cartoonish	stereotypical	unlikable																										
-1	criticism	complaint	apology	objection	gripe	disillusion	suspicion	discretion	reservation																																																						
-1	crass	insulting																																																													
-1	grotesque	narcissism	phony																																																												
